Protein_A	Protein_B	Rank_A_in_B_x	Rank_B_in_A_x	Score_A_in_B_x	Score_B_in_A_x	NaRRO_x	ARRO_x	NoRRO_A_x	NoRRO_B_x	NoRRO_x	Rank_LocalCutoff_A_elbow_x	Rank_LocalCutoff_B_elbow_x	Score_LocalCutoff_A_elbow_x	Score_LocalCutoff_B_elbow_x	Rank_LocalCutoff_A_knee_x	Rank_LocalCutoff_B_knee_x	Score_LocalCutoff_A_knee_x	Score_LocalCutoff_B_knee_x	Rank_AB_AboveLocal_A_elbow_x	Rank_BA_AboveLocal_B_elbow_x	Rank_AB_AboveLocal_A_knee_x	Rank_BA_AboveLocal_B_knee_x	Above_Global_Mean_x	Above_Global_Median_x	FD_A_elbow_x	FD_B_elbow_x	FD_A_knee_x	FD_B_knee_x	Rank_A_in_B_y	Rank_B_in_A_y	Score_A_in_B_y	Score_B_in_A_y	NaRRO_y	ARRO_y	NoRRO_A_y	NoRRO_B_y	NoRRO_y	Rank_LocalCutoff_A_elbow_y	Rank_LocalCutoff_B_elbow_y	Score_LocalCutoff_A_elbow_y	Score_LocalCutoff_B_elbow_y	Rank_LocalCutoff_A_knee_y	Rank_LocalCutoff_B_knee_y	Score_LocalCutoff_A_knee_y	Score_LocalCutoff_B_knee_y	Rank_AB_AboveLocal_A_elbow_y	Rank_BA_AboveLocal_B_elbow_y	Rank_AB_AboveLocal_A_knee_y	Rank_BA_AboveLocal_B_knee_y	Above_Global_Mean_y	Above_Global_Median_y	FD_A_elbow_y	FD_B_elbow_y	FD_A_knee_y	FD_B_knee_y	Rank_A_in_B_x	Rank_B_in_A_x	Score_A_in_B_x	Score_B_in_A_x	NaRRO_x	ARRO_x	NoRRO_A_x	NoRRO_B_x	NoRRO_x	Rank_LocalCutoff_A_elbow_x	Rank_LocalCutoff_B_elbow_x	Score_LocalCutoff_A_elbow_x	Score_LocalCutoff_B_elbow_x	Rank_LocalCutoff_A_knee_x	Rank_LocalCutoff_B_knee_x	Score_LocalCutoff_A_knee_x	Score_LocalCutoff_B_knee_x	Rank_AB_AboveLocal_A_elbow_x	Rank_BA_AboveLocal_B_elbow_x	Rank_AB_AboveLocal_A_knee_x	Rank_BA_AboveLocal_B_knee_x	Above_Global_Mean_x	Above_Global_Median_x	FD_A_elbow_x	FD_B_elbow_x	FD_A_knee_x	FD_B_knee_x	Rank_A_in_B_y	Rank_B_in_A_y	Score_A_in_B_y	Score_B_in_A_y	NaRRO_y	ARRO_y	NoRRO_A_y	NoRRO_B_y	NoRRO_y	Rank_LocalCutoff_A_elbow_y	Rank_LocalCutoff_B_elbow_y	Score_LocalCutoff_A_elbow_y	Score_LocalCutoff_B_elbow_y	Rank_LocalCutoff_A_knee_y	Rank_LocalCutoff_B_knee_y	Score_LocalCutoff_A_knee_y	Score_LocalCutoff_B_knee_y	Rank_AB_AboveLocal_A_elbow_y	Rank_BA_AboveLocal_B_elbow_y	Rank_AB_AboveLocal_A_knee_y	Rank_BA_AboveLocal_B_knee_y	Above_Global_Mean_y	Above_Global_Median_y	FD_A_elbow_y	FD_B_elbow_y	FD_A_knee_y	FD_B_knee_y	label
P64423	P68688	2887	2977	0.07691194	0.07691194	1.162727964444709e-07	2.290090860214053	1.5367036011080333	1.4902619207521828	2.290090860214054	547	659	0.19553827	0.26010588	4301	4373	0.044152867	0.02031589	0	0	1	1	0	0	-0.6066655391806423	-0.7043052621493985	0.7419466781171877	2.7858021479738277	1863	2151	0.270448	0.270448	2.49293999393717e-07	4.910055722194745	2.380901287553648	2.062267657992565	4.910055722194745	1129	928	0.966707	0.992739	2739	2445	0.0266199999999999	0.019818	0	0	1	1	0	1	-0.7202378797298458	-0.7275739141909404	9.159579263711496	12.646583913613886	2190	1852	0.369025	0.369025	2.463100901174727e-07	4.7815773845957175	2.0109539023277043	2.3777657852131675	4.7815773845957175	2773	1299	0.094578	0.671621	4405	3006	0.0	0.036686	1	0	1	1	1	1	2.901805916809406	-0.4505457691168085	0.0	9.059014337894563	1715	3114	0.0157222999999999	0.0157222999999999	1.8707883876423206e-07	3.684675624001466	2.586247086247086	1.4247191011235956	3.684675624001467	440	424	0.650359	0.426485	4265	4260	0.0	0.0	0	0	1	1	0	1	-0.975825198082905	-0.963135163018629	0.0	0.0	0
P22188	P0ADN2	3706	2389	0.108053215	0.108053215	1.1287025676854713e-07	2.2230749695532483	1.197194496897761	1.8569037656903764	2.223074969553248	628	1518	0.21639152	0.30565408	4286	4353	0.039609335	0.04465651	0	0	1	1	0	0	-0.5006587365345925	-0.6464852849338704	1.7279734688805046	1.4196520283380851	3226	3379	0.000221	0.000221	9.168205397139153e-08	1.805755432620108	1.3752711496746204	1.3130177514792898	1.805755432620108	777	870	0.911792	0.980508	2386	2374	0.040013	0.020024	0	0	0	0	0	0	-0.9997576201589836	-0.9997746066324804	-0.9944767950416116	-0.9889632441070716	3514	1998	0.017691	0.017691	1.423186700035651e-07	2.762809000517328	1.2534850640113795	2.2041020510255125	2.762809000517328	93	899	0.982007	0.712138	1535	2937	0.070453	0.11594	0	0	0	0	0	0	-0.981984853468458	-0.9751579047881168	-0.7488964274055044	-0.8474124547179576	1900	1841	0.024982	0.024982	2.855803077527629e-07	5.624745190970408	2.334560757496055	2.4093376764386534	5.624745190970407	419	421	0.5632510000000001	0.4002449999999999	4256	4258	0.0	0.0	0	0	1	1	0	1	-0.9556467720430146	-0.9375832302714588	0.0	0.0	0
P22106	P76015	2025	3100	0.16508502	0.16508502	1.591691117695053e-07	3.1349699950307404	2.190523198420533	1.4311512415349887	3.1349699950307404	994	732	0.3485864	0.28887174	4384	4308	0.039619397	0.064382315	0	0	1	1	0	0	-0.526415775256866	-0.4285179297912631	3.1667726543137444	1.5641361296188248	2628	2789	7.4e-05	7.4e-05	1.3633432448387233e-07	2.68521958687973	1.6880943324457969	1.5906810035842294	2.6852195868797297	461	603	0.996186	0.993756	1822	1925	0.009533	0.0069069999999999	0	0	0	0	0	0	-0.9999257166834306	-0.9999255350407948	-0.9922374908213576	-0.9892862313594905	2521	936	0.353962	0.353962	4.2317044374499074e-07	8.21493842446873	1.747026169706582	4.702241195304162	8.21493842446873	114	1197	0.952033	0.759108	1579	3282	0.0590679999999999	0.11631	0	0	1	1	1	1	-0.628204064354912	-0.5337132529231677	4.992449380375161	2.0432636918579656	2445	760	0.0375968	0.0375968	5.372283102128177e-07	10.581164990335264	1.8143908421913328	5.83180026281209	10.581164990335264	431	432	0.10645	0.9006860000000001	4263	4262	0.0	0.0	0	0	1	1	0	1	-0.6468125880695162	-0.9582575947666556	0.0	0.0	0
P0A9P4	P0AFG6	1163	4249	0.2859537	0.2859537	2.021427127552052e-07	3.981371336163331	3.812714776632302	1.044235294117647	3.9813713361633303	518	1038	0.85906804	0.31883967	3906	4376	0.36123732	0.021235349	0	0	0	1	1	1	-0.6671349803677948	-0.1031426547392925	-0.2084048790972094	12.46592890938595	3155	2137	0.005992	0.005992	1.482024231688998e-07	2.9189718071566357	1.406210392902408	2.0757717492984096	2.918971807156636	439	1512	0.983951	0.983215	1872	2971	0.021835	0.015028	0	0	0	0	0	0	-0.9939102658567348	-0.9939057072969798	-0.725578200137394	-0.6012776151184455	2345	3051	0.028174	0.028174	1.3966496051950898e-07	2.7112929735117017	1.878090366581415	1.443643512450852	2.711292973511702	765	1630	0.853824	0.118114	2793	4405	0.069129	0.0	0	0	0	1	0	0	-0.9670025672738176	-0.7614677345615253	-0.592443113599213	0.0	9	21	8.805660000000001	8.805660000000001	0.0045454545454545	89526.56363636364	443.8	201.72727272727272	89526.56363636363	417	430	0.964636	0.771949	4256	4261	0.0	0.0	1	1	1	1	1	1	8.128479550835756	10.407048911262276	0.0	0.0	0
P0A9P4	P10443	1164	4259	0.28248566	0.28248566	2.0149509359447097e-07	3.9686159302021	3.809442060085837	1.0417840375586855	3.9686159302021	518	689	0.85906804	0.35150072	3906	4297	0.36123732	0.0543513859999999	0	0	0	1	1	1	-0.6711719597902863	-0.1963440074888039	-0.2180053268028894	4.197395702107763	315	105	0.999768	0.999768	2.9854310962502983e-05	588.0058514449486	14.044303797468354	41.86792452830189	588.0058514449487	439	684	0.983951	0.988404	1872	2030	0.021835	0.017453	1	1	1	1	1	1	0.0160749874739697	0.0114973229570094	44.78740554156171	56.2834469718673	2879	3124	0.020436	0.020436	1.1111111111111114e-07	2.1569817777777778	1.5298611111111111	1.4099199999999998	2.1569817777777773	765	646	0.853824	0.918222	2793	2317	0.069129	0.094215	0	0	0	0	0	0	-0.9760653249381606	-0.9777439442749138	-0.7043787701254176	-0.78309186435281	1723	1952	0.0381888	0.0381888	2.970027668777762e-07	5.849720163993048	2.574245939675174	2.272401433691756	5.849720163993047	417	421	0.964636	0.974911	4256	4258	0.0	0.00109857	0	0	1	1	0	1	-0.9604111810050632	-0.9608284243382216	0.0	33.7622818755291	0
P64435	P60240	2116	4159	0.056034062	0.056034062	1.1354965299226045e-07	2.2364562515896957	2.096362777515352	1.066826923076923	2.2364562515896957	844	594	0.27568394	0.10165281	4421	4330	0.02358414	0.029173814	0	0	1	1	0	0	-0.7967452801204162	-0.4487701618873103	1.3759213607110543	0.9206971704145368	2398	2440	0.358725	0.358725	1.70766222919252e-07	3.363384887086812	1.849937473947478	1.818107333060221	3.3633848870868115	328	337	1.0	1.0	3063	3033	0.001942	0.007081	0	0	1	1	0	1	-0.641275	-0.641275	183.7193614830072	49.6602174834063	2021	3086	0.0455589999999999	0.0455589999999999	1.6020726975732122e-07	3.1100774538066367	2.179030662710188	1.4272756721736313	3.1100774538066367	1204	335	0.602654	0.964326	2926	1920	0.07346	0.06488	0	0	0	0	0	0	-0.924402725278518	-0.9527556033955322	-0.3798121426626736	-0.2977959309494451	1595	422	0.124423	0.124423	1.4812444823643033e-06	29.17436025050807	2.780701754385965	10.491725768321514	29.17436025050807	424	423	0.123519	1.32589	4260	4260	0.0	0.0	1	0	1	1	0	1	0.0073187121009723	-0.9061588819585336	0.0	0.0	0
P30138	P26616	2491	2488	0.17612381	0.17612381	1.6122302496957722e-07	3.1754235490088973	1.7808988764044946	1.7830453997589393	3.175423549008898	1202	780	0.3031924	0.35547408	4316	4294	0.07103601	0.08041132	0	0	1	1	0	0	-0.4191021608721064	-0.5045382493148306	1.4793595529929116	1.190286268152295	3458	3029	3.5e-05	3.5e-05	9.541283703392023e-08	1.8792363538175152	1.2830297773923098	1.4646864686468648	1.8792363538175156	693	902	0.990989	0.987099	2021	2395	0.011002	0.01474	0	0	0	0	0	0	-0.9999646817472242	-0.9999645425636132	-0.9968187602254136	-0.9976255088195386	683	1833	0.729075	0.729075	7.97158290127354e-07	15.47510315228274	6.441520467836257	2.4023991275899674	15.475103152282744	120	224	0.962752	0.960511	2513	1793	0.60123	0.076372	0	0	1	1	1	1	-0.2427177507810942	-0.2409509105049291	0.2126390898657751	8.546365160006284	2370	2080	0.0216902	0.0216902	2.0267321922695978e-07	3.991820108872	1.871784057359764	2.1326285439692456	3.991820108872	431	420	0.331329	0.312139	4262	4257	0.0	0.0	0	0	1	1	0	1	-0.9345357635462034	-0.9305110864070174	0.0	0.0	0
P64435	P77257	3496	4126	0.058690578	0.058690578	6.928989429757336e-08	1.3647229488614945	1.269087789533886	1.075357402471529	1.364722948861494	844	548	0.27568394	0.2061288	4421	4285	0.02358414	0.033204533	0	0	1	1	0	0	-0.7871091874267323	-0.7152723054711424	1.4885612958539087	0.7675471599013303	15	22	1.0	1.0	0.0027173913043478	53521.3152173913	277.375	192.95652173913044	53521.3152173913	328	1624	1.0	0.978362	3063	3149	0.001942	0.015179	1	1	1	1	1	1	0.0	0.0221165580838175	513.9330587023686	64.88049278608604	2233	3687	0.003119	0.003119	1.2137407100286054e-07	2.356214935030887	1.9722470904207696	1.1946854663774402	2.3562149350308865	1204	1308	0.602654	0.068936	2926	4405	0.07346	0.0	0	0	0	1	0	0	-0.9948245593657388	-0.9547551351978648	-0.9575415191941192	0.0	630	132	0.618482	0.618482	1.1915684615659592e-05	234.6894653432313	7.033280507131538	33.368421052631575	234.6894653432313	424	432	0.123519	0.8399770000000001	4260	4266	0.0	0.0	1	0	1	1	1	1	4.007181081453056	-0.263691743940608	0.0	0.0	0
P30131	P0A6L9	4283	4343	0.036835313	0.036835313	5.373542910104496e-08	1.0583646288472417	1.0359477124183007	1.0216390423572743	1.058364628847242	1330	632	0.6112982	0.24645856	3086	4332	0.13023756	0.030742515	0	0	0	1	0	0	-0.9397424808383208	-0.8505415555458897	-0.7171682807939583	0.1981880142206973	2364	1831	0.110269	0.110269	2.308040289151288e-07	4.545880148083865	1.8765327695560248	2.4224890829694323	4.545880148083865	791	1344	0.987719	0.989182	2177	4092	0.014028	0.0	0	0	1	1	0	1	-0.8883599485278708	-0.8885250641439089	6.860635871114913	0.0	2405	3235	0.002439	0.002439	1.284386890211636e-07	2.4933592060228493	1.8312551953449707	1.361557478368356	2.4933592060228493	349	1010	0.939931	0.094604	2100	4405	0.079635	0.0	0	0	0	1	0	0	-0.997405128674339	-0.9742188490972898	-0.9693727632322472	0.0	848	1035	0.195298	0.195298	1.1369269319799354e-06	22.39273549167542	5.227326266195524	4.283783783783784	22.392735491675424	423	430	0.940828	0.6950029999999999	4259	4261	0.0	0.0	0	0	1	1	1	1	-0.792419018141467	-0.7189968964162745	0.0	0.0	0
P56976	P37664	3117	3854	0.09320751	0.09320751	8.31954368966771e-08	1.638604346628796	1.423348300192431	1.1512321660181584	1.6386043466287965	945	738	0.27708846	0.24732268	4437	4376	0.011362271	0.02732697	0	0	1	1	0	0	-0.6636182178066888	-0.6231339964454534	7.2032465164754464	2.410824910335833	48	217	1.0	1.0	9.361542782250516e-05	1843.834862385321	90.57142857142856	20.357798165137616	1843.8348623853208	1558	537	0.980445	0.986956	3084	1942	0.027505	0.026422	1	1	1	1	1	1	0.0199450249631543	0.0132163946518386	35.35702599527358	36.84724850503368	2294	2326	0.234312	0.234312	1.8724961215924085e-07	3.635046011910948	1.9198257080610024	1.8934250107434465	3.635046011910948	1261	995	0.660335	0.5621229999999999	2861	2801	0.036324	0.1093619999999999	0	0	1	1	0	1	-0.645161925386357	-0.5831659618980187	5.450611166171126	1.1425357985406268	4020	1975	0.0	0.0	1.2585746692214053e-07	2.4788690347336404	1.1037055458841083	2.245951417004049	2.478869034733641	405	435	0.0035122	0.156461	4252	4267	0.0	0.0	0	0	1	1	0	0	-1.0	-1.0	0.0	0.0	0
P27254	P14175	258	1034	0.54198533	0.54198533	3.7304385130472087e-06	73.47413500456979	17.135135135135137	4.28792270531401	73.4741350045698	2447	704	0.21770653	0.32731465	4388	4343	0.01940757	0.11322078	1	1	1	1	1	1	1.4895226156055128	0.6558541757907874	26.92649105477914	3.786977531862968	3702	3710	3e-06	3e-06	7.277049575555167e-08	1.433276332204008	1.1984877126654063	1.1959040689841014	1.433276332204008	1246	275	0.986291	0.995564	4059	1498	0.0	0.010843	0	0	1	0	0	0	-0.9999969583013532	-0.9999969866327026	0.0	-0.9997233238033756	1664	985	0.859289	0.859289	6.091283981750513e-07	11.82490969671497	2.646246246246246	4.468559837728194	11.824909696714968	1461	1840	0.768048	0.820232	3253	3637	0.028769	0.04001	1	1	1	1	1	1	0.1187959606691248	0.0476170156736143	28.8685738120894	20.476855786053484	1936	936	0.3214579999999999	0.3214579999999999	5.509735978961624e-07	10.851890032281544	2.2911719153329893	4.736392742796157	10.851890032281542	418	460	1.00262	1.48585	4256	4281	0.0	0.0	0	0	1	1	1	1	-0.679382019109932	-0.7836538008547296	0.0	0.0	0
P27254	P28632	326	167	0.84428763	0.84428763	1.8202999854376e-05	358.52344546381244	13.571865443425075	26.416666666666668	358.52344546381244	2447	1453	0.21770653	0.5370286	4388	4062	0.01940757	0.19988872	1	1	1	1	1	1	2.8780997060584257	0.5721464927566241	42.50300578588664	3.223788265791086	3621	3969	0.0	0.0	6.95442210838606e-08	1.369732129569229	1.2252898950855882	1.1178841309823675	1.3697321295692293	1246	315	0.986291	0.998436	4059	1627	0.0	0.0135039999999999	0	0	1	0	0	0	-1.0	-1.0	0.0	-1.0	906	513	0.924243	0.924243	2.145011347110026e-06	41.64075349958602	4.8577728776185225	8.571984435797665	41.64075349958601	1461	0	0.768048	0.999997	3253	3157	0.028769	0.592302	1	0	1	1	1	1	0.2033661958627587	-0.0757542272626816	31.126351280892628	0.5604252560349282	1509	1840	0.0587910999999999	0.0587910999999999	3.597238759528186e-07	7.085065343842066	2.939072847682119	2.4106463878327	7.085065343842066	418	427	1.00262	0.849686	4256	4259	0.0	0.0	0	0	1	1	0	1	-0.9413625301709522	-0.9308084398236526	0.0	0.0	0
P0A8D0	P21170	3281	3288	0.4292121	0.4292121	9.263978741762702e-08	1.8246188011707447	1.352224253503961	1.349346305868045	1.8246188011707447	421	510	0.85800266	0.69241905	2998	4023	0.49351576	0.32722852	0	0	0	1	1	1	-0.4997543480809255	-0.3801266732912678	-0.1302970750113432	0.3116585925945573	106	72	1.0	1.0	0.0001280245807194	2521.5521700166432	41.476635514018696	60.79452054794521	2521.552170016644	719	2696	0.983785	0.996048	2068	4024	0.019169	3e-05	1	1	1	1	1	1	0.01648225984336	0.0039676802724367	51.16756220981794	33332.333333333336	1392	1093	0.601837	0.601837	6.561929522252159e-07	12.73856616590395	3.1629576453697057	4.027422303473492	12.738566165903952	2509	659	0.118426	0.932863	4405	2458	0.0	0.077246	1	0	1	1	1	1	4.081966797831557	-0.3548495331040034	0.0	6.791173653004685	1743	1303	0.0375246999999999	0.0375246999999999	4.397197050711994e-07	8.660650714808353	2.544724770642202	3.403374233128835	8.660650714808355	424	418	0.537538	0.67542	4260	4256	0.0	0.0	0	0	1	1	0	1	-0.9301915399469434	-0.9444424210121112	0.0	0.0	0
P52097	P00805	841	2609	0.38689113	0.38689113	4.550377226272058e-07	8.962351998980715	5.270783847980997	1.700383141762452	8.962351998980713	1198	820	0.6606509	0.3897024	2102	4294	0.48018438	0.07682322	0	0	0	1	1	1	-0.4143788648437472	-0.0072138893678869	-0.194286307272219	4.0361222817788684	1351	2082	0.160044	0.160044	3.550863996227562e-07	6.993726333491466	3.282544378698225	2.130580892942871	6.993726333491465	993	428	0.992164	0.993715	2538	1816	0.015837	0.014019	0	0	1	1	0	1	-0.8386919904370649	-0.838943761541287	9.105701837469216	10.41622084314145	4358	4233	0.0	0.0	5.4182903928401415e-08	1.0518438279658124	1.0107822895159442	1.0406235238545112	1.0518438279658129	574	947	0.033673	0.8045640000000001	4334	2979	0.0	0.0691789999999999	0	0	1	0	0	0	-1.0	-1.0	0.0	-1.0	3520	3798	0.00196227	0.00196227	7.475920620375816e-08	1.4724456629530531	1.260437375745527	1.168202158462753	1.4724456629530531	425	422	0.367477	0.401633	4259	4258	0.0	0.0	0	0	1	1	0	0	-0.9946601556015752	-0.9951142709886888	0.0	0.0	0
P52097	P0ADN2	88	297	0.82982457	0.82982457	3.770454716838851e-05	742.6228791192217	49.86516853932584	14.892617449664428	742.6228791192217	1198	1518	0.6606509	0.30565408	2102	4353	0.48018438	0.04465651	1	1	1	1	1	1	0.2560712019010341	1.7149140950449604	0.7281373667340032	17.582387427947232	4187	4187	0.0	0.0	5.701467512125881e-08	1.1229521468989947	1.059694364851958	1.059694364851958	1.1229521468989945	993	870	0.992164	0.980508	2538	2374	0.015837	0.020024	0	0	0	0	0	0	-1.0	-1.0	-1.0	-1.0	4255	2046	1.7e-05	1.7e-05	1.1478378408160117e-07	2.2282787758355345	1.0352443609022557	2.152418172936004	2.228278775835534	574	899	0.033673	0.712138	4334	2937	0.0	0.11594	0	0	1	0	0	0	-0.9994951444777714	-0.9999761282223388	0.0	-0.9998533724340176	1397	874	0.0397032	0.0397032	8.174943797261394e-07	16.101241773962805	3.1745350500715306	5.072	16.101241773962805	425	421	0.367477	0.4002449999999999	4259	4258	0.0	0.0	0	0	1	1	0	1	-0.8919573197778364	-0.9008027583105348	0.0	0.0	0
P52097	P39177	187	1956	0.5065811	0.5065811	2.7180117200665368e-06	53.533534828602185	23.606382978723403	2.2677567705671944	53.53353482860217	1198	653	0.6606509	0.24477565	2102	4351	0.48018438	0.027153006	0	1	1	1	1	1	-0.2332090972705857	1.069573096833774	0.0549720505277576	17.656538432614056	1211	1381	0.905036	0.905036	5.970206282567475e-07	11.75882515892689	3.6617161716171616	3.211287988422576	11.75882515892689	993	869	0.992164	0.987759	2538	2327	0.015837	0.020034	0	0	1	1	1	1	-0.0878161271725237	-0.0837481612417603	56.14693439414031	44.17500249575722	4398	2373	3e-06	3e-06	9.575585168797459e-08	1.858892644858974	1.0015912707433507	1.855939342881213	1.858892644858973	574	2168	0.033673	0.212226	4334	4405	0.0	0.0	0	0	1	1	0	0	-0.9999109078490184	-0.9999858641259788	0.0	0.0	3296	3516	0.00366784	0.00366784	8.623998742965945e-08	1.6985693389765333	1.346072186836518	1.2618709127096956	1.6985693389765328	425	426	0.367477	0.0841576	4259	4262	0.0	0.0	0	0	1	1	0	0	-0.990018858323106	-0.9564170080895842	0.0	0.0	0
P33014	P0AFM2	1257	3048	0.24645856	0.24645856	2.607125482513749e-07	5.134953679201552	3.5278219395866457	1.455559199737619	5.134953679201553	532	2788	0.8420211999999999	0.24645856	2185	3879	0.37909475	0.055418365	0	1	0	1	0	1	-0.7073012413464174	0.0	-0.3498760929820315	3.4472362185351373	4352	4289	0.0	0.0	5.354932991046017e-08	1.0546992482209574	1.0195267631518492	1.0344988344988344	1.0546992482209572	842	813	0.99632	0.949596	2233	2283	0.01409	0.013809	0	0	0	0	0	0	-1.0	-1.0	-1.0	-1.0	1730	3278	0.2248869999999999	0.2248869999999999	1.7618199176912974e-07	3.420192112367465	2.5453495089543616	1.3437023482769137	3.420192112367465	2259	2191	0.6308600000000001	0.088404	3779	4405	0.0254639999999999	0.0	0	1	1	1	0	1	-0.6435231271597504	1.5438554816524137	7.831566132579328	0.0	4381	4387	0.0	0.0	5.20069048527435e-08	1.0243198849024788	1.012779552715655	1.011394712853236	1.0243198849024786	421	416	1.85227	0.0480794	4260	4257	0.0	0.0	0	0	0	0	0	0	-1.0	-1.0	0.0	0.0	0
P0A8G9	P0A7J0	3305	320	0.26843458	0.26843458	9.423063513332692e-07	18.559518896069264	1.3424077434966728	13.825545171339565	18.559518896069264	545	3679	0.20985022	0.21587963	4280	4358	0.039452687	0.036951434	1	1	1	1	1	1	0.2791722591475004	0.2434456182827439	5.803961920261603	6.264524023614347	686	210	0.999952	0.999952	6.898597515125175e-06	135.8737004766931	6.459970887918487	21.03317535545024	135.8737004766931	780	1660	0.986748	0.977573	2144	3210	0.014228	0.010381	1	1	1	1	1	1	0.0133813293769028	0.0228924080350011	69.28057351700872	95.32520951738756	879	93	0.863094	0.863094	1.20889748549323e-05	234.68128626692456	5.006818181818182	46.87234042553192	234.6812862669246	963	2294	0.652463	0.622419	2729	3791	0.049333	0.022778	1	1	1	1	1	1	0.3228244360216595	0.3866768205983431	16.495266859911215	36.89156203354114	3531	3526	0.0	0.0	8.027380431365737e-08	1.5810603270483228	1.2565118912797282	1.2582931669974484	1.5810603270483228	416	416	0.0793611	0.0586228	4257	4256	0.0	0.0	0	0	1	1	0	0	-1.0	-1.0	0.0	0.0	0
P0A8G9	P26602	3547	3437	0.07629134	0.07629134	8.198049126645432e-08	1.6146749670274465	1.2508455467869222	1.2908667830133798	1.6146749670274465	545	706	0.20985022	0.24645856	4280	4361	0.039452687	0.030687302	0	0	1	1	0	0	-0.6364486060581684	-0.6904496236608703	0.9337425610580086	1.4860882198115688	2896	2889	0.000148	0.000148	1.1944106359878316e-07	2.352492555835711	1.5319295823265449	1.5356401384083045	2.3524925558357115	780	949	0.986748	0.996608	2144	2409	0.014228	0.004524	0	0	0	0	0	0	-0.9998500123638456	-0.999851496275366	-0.989597975822322	-0.9672855879752432	1012	2283	0.1834829999999999	0.1834829999999999	4.322096458819929e-07	8.390414973125205	4.349457058242843	1.9290718038528896	8.390414973125203	963	1387	0.652463	0.064506	2729	4405	0.049333	0.0	0	1	1	1	0	1	-0.7187840536551499	1.8444330759929308	2.7192751302373663	0.0	3957	3946	0.0	0.0	6.401136432157619e-08	1.260757845904931	1.1212733703890854	1.124398277172536	1.2607578459049305	416	412	0.0793611	0.0397951	4257	4255	0.0	0.0	0	0	1	1	0	0	-1.0	-1.0	0.0	0.0	0
P52097	P80644	430	1207	0.6586628000000001	0.6586628000000001	1.920683456000983e-06	37.82948172277624	10.296983758700696	3.673841059602649	37.82948172277623	1198	778	0.6606509	0.53643465	2102	4091	0.48018438	0.12765028	0	1	1	1	1	1	-0.0030093049142897	0.2278528241976913	0.3716872672951171	4.159900941854574	1184	1484	0.824998	0.824998	5.682706104647033e-07	11.192569293497565	3.745147679324895	2.9885521885521884	11.192569293497565	993	780	0.992164	0.984744	2538	2318	0.015837	0.073918	0	0	1	1	1	1	-0.168486258320197	-0.1622208411526244	51.09307318305235	10.160989204253362	4393	3516	0.0	0.0	6.470943071360654e-08	1.2561935660966068	1.0027309968138371	1.252772249075917	1.256193566096607	574	1706	0.033673	0.707683	4334	3530	0.0	0.045944	0	0	1	0	0	0	-1.0	-1.0	0.0	-1.0	1762	792	0.0534952999999999	0.0534952999999999	7.152773953030595e-07	14.087991994615392	2.5173000567214974	5.596469104665826	14.087991994615392	425	427	0.367477	0.338798	4259	4261	0.0	0.0	0	0	1	1	0	1	-0.8544254470347805	-0.8421026688469236	0.0	0.0	0
P52102	P09158	3526	4401	0.055389937	0.055389937	6.44086953284502e-08	1.2685836154326842	1.2582931669974484	1.008178100863244	1.2685836154326844	1317	1077	0.4608858	0.508065	4437	4437	0.021414626	0.0020594861999999	0	0	1	1	0	0	-0.8798185212041681	-0.8909786405282789	1.586547016978022	25.89502702178825	3335	3892	0.0	0.0	7.699979240855967e-08	1.5165758993113754	1.330335731414868	1.1399948625738503	1.5165758993113754	816	750	0.996168	0.998167	2179	2035	0.012778	0.002578	0	0	0	0	0	0	-1.0	-1.0	-1.0	-1.0	2596	2763	0.0764799999999999	0.0764799999999999	1.3931247621239468e-07	2.70445025346512	1.6965729688101656	1.5940665701881331	2.704450253465119	1281	2111	0.649243	0.1653599999999999	2901	4405	0.04411	0.0	0	0	1	1	0	0	-0.8822012713267605	-0.5374939525882922	0.7338472001813645	0.0	3943	4072	0.0	0.0	6.225133703421682e-08	1.2260926230173572	1.1252535496957403	1.0896145347409771	1.226092623017357	422	422	0.680837	0.0566531999999999	4260	4260	0.0	0.0	0	0	1	1	0	0	-1.0	-1.0	0.0	0.0	0
P32712	P32676	2872	1906	0.13701876	0.13701876	1.825213536294645e-07	3.594912107754766	1.5447267664462234	2.32721552176193	3.5949121077547668	510	1444	0.21666521	0.24881497	4280	4318	0.026699986	0.0469163879999999	0	0	1	1	0	0	-0.3676014714129694	-0.4493146453366532	4.131791454871923	1.9204882524204547	1476	1488	0.63964	0.63964	4.5469984581128237e-07	8.95569722992307	3.004739336492891	2.9805238415043656	8.95569722992307	859	859	0.986149	0.993864	2346	2257	0.0158169999999999	0.014136	0	0	1	1	1	1	-0.3513759076975183	-0.3564109375125772	39.44003287601948	44.24900962082625	1863	396	0.703716	0.703716	1.3513367423054883e-06	26.23327855915071	2.363733905579399	11.09823677581864	26.23327855915071	1588	2212	0.133098	0.637424	4405	3666	0.0	0.030161	1	1	1	1	1	1	4.287201911373575	0.1039998493938101	0.0	22.331985013759493	3193	3632	0.00956467	0.00956467	8.617865075601946e-08	1.6973612614210407	1.3894802755165936	1.2215799614643543	1.6973612614210412	440	428	0.202876	0.505554	4269	4261	0.0	0.0	0	0	1	1	0	0	-0.952854600839922	-0.9810808143145936	0.0	0.0	0
